Frame,Time,Right Biceps brachii caput longus,Left Biceps brachii caput longus,Right Pectoralis Major,Left Pectoralis Major
25337,25.337,117.2,-161.8,345.5,-200.8
25338,25.338,88.3,-183.0,422.8,-98.7
25339,25.339,26.9,-202.3,493.5,20.1
25340,25.340,-12.6,-185.8,516.7,163.0
25341,25.341,-33.8,-232.9,538.0,259.6
25342,25.342,-52.9,-303.9,386.3,244.8
25343,25.343,-129.9,-316.9,160.4,293.8
25344,25.344,-160.8,-281.9,-111.3,282.1
25345,25.345,-246.7,-164.7,-367.7,297.5
25346,25.346,-304.1,38.2,-601.1,311.8
25347,25.347,-313.7,231.6,-692.6,304.0
25348,25.348,-284.0,357.4,-665.8,239.2
25349,25.349,-221.9,380.7,-641.4,215.4
25350,25.350,-101.7,318.9,-527.9,257.5
25351,25.351,52.5,262.7,-424.4,237.5
25352,25.352,156.0,177.3,-292.3,179.4
25353,25.353,174.4,68.5,-171.6,60.7
25354,25.354,122.8,-2.0,32.6,-126.9
25355,25.355,75.7,-91.6,228.1,-251.8
25356,25.356,33.0,-149.5,456.8,-365.7
25357,25.357,-5.8,-116.9,490.4,-510.8
25358,25.358,-64.2,-67.8,576.3,-605.3
25359,25.359,-95.9,-23.0,654.6,-657.2
25360,25.360,-105.2,-30.4,680.1,-642.2
25361,25.361,9.3,-52.0,702.6,-628.7
25362,25.362,87.4,-98.2,571.8,-513.3
25363,25.363,158.2,-115.9,349.5,-342.1
25364,25.364,248.2,-55.4,136.8,-182.2
25365,25.365,236.5,17.0,-57.1,4.9
25366,25.366,162.2,46.7,-183.8,181.0
25367,25.367,94.9,56.0,-299.3,432.5
25368,25.368,51.3,16.3,-321.8,600.1
25369,25.369,11.7,-34.5,-342.3,691.7
25370,25.370,-9.8,-54.4,-258.4,719.4
25371,25.371,-16.1,-60.5,-119.6,694.3
25372,25.372,-22.0,-55.1,-101.9,579.9
25373,25.373,-16.5,-69.9,-51.4,392.7
25374,25.374,-31.3,-101.3,-36.3,266.5
25375,25.375,-80.9,-88.8,5.7,151.5
25376,25.376,-87.5,-55.3,44.2,-36.3
25377,25.377,-81.4,-51.0,-84.2,-213.0
25378,25.378,-53.8,-112.7,-238.0,-419.6
25379,25.379,-18.8,-244.9,-299.9,-503.5
25380,25.380,-13.7,-263.8,-243.5,-529.5
25381,25.381,-25.3,-75.4,-192.4,-598.5
25382,25.382,-6.1,150.5,-145.9,-619.6
25383,25.383,-8.7,302.6,-46.9,-487.9
25384,25.384,-17.2,440.6,43.0,-333.6
25385,25.385,-47.1,415.5,101.5,-188.3
25386,25.386,-91.5,301.4,112.0,-56.2
25387,25.387,-132.9,239.0,83.0,98.2
25388,25.388,-159.7,219.9,-31.3,285.2
25389,25.389,-177.5,150.1,-194.1,361.8
25390,25.390,-202.4,64.3,-272.1,387.1
25391,25.391,-207.5,-13.6,-201.7,364.2
25392,25.392,-171.5,-56.1,-9.4,301.7
25393,25.393,-127.9,-146.2,238.3,206.7
25394,25.394,-62.9,-228.2,338.1,85.7
25395,25.395,-19.8,-217.6,428.9,6.4
25396,25.396,19.4,-188.6,456.3,47.0
25397,25.397,98.7,-162.1,381.1,109.5
25398,25.398,215.2,-106.2,267.2,119.4
25399,25.399,323.9,-84.4,163.8,149.6
25400,25.400,394.6,-64.9,32.3,138.6
25401,25.401,381.9,-59.2,-121.5,146.2
25402,25.402,277.0,-65.0,-390.7,137.3
25403,25.403,178.6,-100.1,-647.4,71.0
25404,25.404,115.0,-159.1,-747.3,61.4
25405,25.405,33.8,-215.4,-777.3,68.5
25406,25.406,-61.5,-237.6,-694.5,147.3
25407,25.407,-125.7,-139.0,-569.0,178.1
25408,25.408,-184.3,73.0,-318.3,70.9
25409,25.409,-152.8,285.2,-18.1,-0.8
25410,25.410,-47.1,367.8,264.4,-143.2
25411,25.411,51.3,292.7,374.2,-351.1
25412,25.412,63.7,270.0,540.8,-489.6
25413,25.413,28.3,207.9,631.7,-515.2
25414,25.414,-67.9,38.6,659.2,-492.9
25415,25.415,-158.3,-29.4,634.2,-431.2
25416,25.416,-147.2,33.2,657.0,-375.0
25417,25.417,-115.8,-23.0,594.9,-186.9
25418,25.418,-48.8,-74.2,463.1,-11.6
25419,25.419,82.5,-90.0,308.9,102.4
25420,25.420,213.9,-104.6,163.6,247.5
25421,25.421,230.6,-117.9,-81.5,266.3
25422,25.422,183.5,-130.0,-181.6,215.2
25423,25.423,112.6,-119.7,-272.8,168.5
25424,25.424,73.9,-33.0,-355.6,182.8
25425,25.425,-8.1,72.1,-430.5,170.1
25426,25.426,-82.7,142.7,-452.7,135.4
25427,25.427,-169.7,155.7,-307.1,18.8
25428,25.428,-228.1,121.0,-99.6,-152.2
25429,25.429,-238.2,25.5,93.3,-220.3
25430,25.430,-189.2,-38.5,118.0,-323.5
25431,25.431,-197.2,-49.5,48.9,-341.9
25432,25.432,-252.2,-38.1,151.8,-324.4
25433,25.433,-302.3,-46.8,169.6,-277.2
25434,25.434,-268.7,-54.8,220.2,-149.1
25435,25.435,-178.6,-46.4,172.9,-28.6
25436,25.436,-140.3,-82.5,45.2,19.0
25437,25.437,34.7,-62.8,-40.4,90.6
25438,25.438,259.9,-45.0,-55.9,258.7
25439,25.439,411.3,-72.5,14.9,418.9
25440,25.440,493.7,-28.1,27.8,523.0
25441,25.441,468.4,25.5,-147.3,617.4
25442,25.442,308.6,61.3,-472.7,668.7
25443,25.443,204.9,54.2,-516.1,622.0
25444,25.444,110.6,47.7,-555.5,607.9
25445,25.445,25.0,128.9,-518.0,466.3
25446,25.446,-21.7,186.7,-417.6,259.1
25447,25.447,-64.2,239.3,-266.1,66.2
25448,25.448,-102.7,210.1,-128.9,-209.2
25449,25.449,-160.9,130.9,45.3,-318.8
25450,25.450,-192.3,56.6,203.2,-418.3
25451,25.451,-259.0,8.8,305.1,-448.0
25452,25.452,-284.5,-69.9,397.5,-474.9
25453,25.453,-227.9,-101.4,378.8,-399.0
25454,25.454,-118.5,-110.8,424.2,-284.4
25455,25.455,52.8,-137.1,409.1,-180.0
25456,25.456,166.6,-129.1,370.2,-123.0
25457,25.457,228.3,-121.7,335.1,-71.2
25458,25.458,321.9,-128.0,218.4,7.1
25459,25.459,270.0,-157.3,109.9,21.3
25460,25.460,191.4,-140.2,-101.8,85.6
25461,25.461,148.5,-134.6,-313.7,190.8
25462,25.462,161.0,-174.8,-506.3,261.6
25463,25.463,125.5,-212.8,-581.1,274.6
25464,25.464,72.0,-138.5,-558.2,239.9
25465,25.465,-15.2,20.9,-454.6,250.8
25466,25.466,-73.8,180.4,-322.8,164.0
25467,25.467,-105.6,284.1,-100.0,58.9
25468,25.468,-134.4,302.7,52.0,-39.7
25469,25.469,-160.5,319.4,135.1,-155.2
25470,25.470,-184.2,210.0,210.9,-326.4
25471,25.471,-191.0,110.6,280.0,-394.9
25472,25.472,-171.1,45.9,260.0,-498.8
25473,25.473,-129.3,10.7,15.6,-480.5
25474,25.474,-102.3,-21.4,-151.0,-532.4
25475,25.475,-117.5,-127.6,-60.0,-548.5
25476,25.476,-185.4,-198.3,77.5,-449.8
25477,25.477,-330.6,-159.7,202.3,-308.3
25478,25.478,-351.7,-218.0,406.9,-213.8
25479,25.479,-295.6,-292.3,544.1,-59.3
25480,25.480,-278.8,-263.4,568.5,86.2
25481,25.481,-138.6,-166.7,590.8,143.0
25482,25.482,31.0,26.3,403.9,194.7
25483,25.483,281.8,219.5,228.5,304.1
25484,25.484,448.6,244.7,23.4,318.6
25485,25.485,479.1,222.1,-169.3,357.5
25486,25.486,451.9,160.2,-294.1,369.6
25487,25.487,327.0,66.4,-316.4,487.1
25488,25.488,213.7,49.7,-336.6,503.1
25489,25.489,152.5,65.7,-392.3,489.5
25490,25.490,116.9,86.9,-460.0,394.4
25491,25.491,98.8,101.1,-476.1,253.3
25492,25.492,81.9,113.7,-334.9,121.8
25493,25.493,66.1,148.4,-126.8,36.5
25494,25.494,79.7,137.5,122.2,-41.3
25495,25.495,91.9,69.8,356.5,-112.1
25496,25.496,9.4,-9.3,509.1,-228.3
25497,25.497,-108.2,-105.0,592.8,-307.1
25498,25.498,-248.7,-220.6,619.2,-294.1
25499,25.499,-380.8,-298.2,506.6,-256.9
25500,25.500,-466.4,-227.4,321.5,-269.9
25501,25.501,-388.5,-137.4,47.2,-260.5
25502,25.502,-232.8,-32.2,-208.5,-232.6
25503,25.503,-4.8,38.5,-307.4,-189.3
25504,25.504,147.2,51.3,-458.2,-69.8
25505,25.505,175.3,-7.1,-429.9,15.8
25506,25.506,201.3,-17.7,-404.4,63.0
25507,25.507,225.3,-46.7,-336.0,162.6
25508,25.508,247.1,-90.8,-66.7,202.1
25509,25.509,191.4,-35.2,42.7,97.9
25510,25.510,140.5,44.3,141.5,-28.6
25511,25.511,125.0,97.1,109.4,-44.7
25512,25.512,25.7,87.1,135.0,-59.4
25513,25.513,-116.2,42.8,158.3,40.2
25514,25.514,-173.2,-29.5,-48.2,207.7
25515,25.515,-190.9,-39.5,-242.1,230.4
25516,25.516,-176.0,74.7,-417.8,209.5
25517,25.517,-162.5,152.6,-531.6,303.2
25518,25.518,-124.6,138.5,-634.9,353.9
25519,25.519,-66.7,125.7,-691.0,431.1
25520,25.520,7.3,90.8,-571.0,387.8
25521,25.521,113.1,16.4,-337.2,297.0
25522,25.522,183.5,-31.9,-36.8,237.8
25523,25.523,170.4,-23.2,164.9,77.7
25524,25.524,88.6,-31.2,421.2,-173.6
25525,25.525,35.5,-67.5,587.0,-407.5
25526,25.526,6.8,-100.6,676.9,-559.4
25527,25.527,-19.2,-82.8,758.5,-642.1
25528,25.528,-26.8,-66.4,682.5,-566.9
25529,25.529,-91.6,-101.1,522.5,-407.1
25530,25.530,-99.8,-150.8,253.0,-303.1
25531,25.531,-27.2,-131.5,69.7,-208.5
25532,25.532,-16.6,-90.0,-29.7,-88.2
25533,25.533,-59.2,-62.8,-180.7,21.4
25534,25.534,-49.7,-77.8,-262.7,36.2
25535,25.535,-55.4,-145.5,-287.4,23.9
25536,25.536,-113.5,-136.2,-310.1,12.8
25537,25.537,-136.7,-57.5,-331.0,45.1
25538,25.538,-71.1,37.7,-275.2,113.2
25539,25.539,42.9,178.7,-293.3,105.0
25540,25.540,182.7,347.9,-310.1,33.5
25541,25.541,276.5,370.3,-240.7,-14.9
25542,25.542,293.3,224.8,-74.8,-6.4
25543,25.543,246.3,92.6,38.0,1.0
25544,25.544,147.1,41.0,99.1,65.6
25545,25.545,57.0,-5.8,79.4,161.2
25546,25.546,-71.5,-133.4,27.5,198.8
25547,25.547,-191.2,-184.9,73.9,162.8
25548,25.548,-238.1,-169.4,87.7,151.4
25549,25.549,-195.9,-98.9,100.2,122.0
25550,25.550,-157.9,-86.2,134.8,7.6
25551,25.551,-123.6,-74.5,208.7,-132.6
25552,25.552,-134.8,-84.9,198.3,-151.4
25553,25.553,-183.4,-74.9,171.2,-168.4
25554,25.554,-280.3,-13.0,258.1,-277.2
25555,25.555,-344.8,43.4,315.8,-319.4
25556,25.556,-169.4,123.7,304.6,-332.1
25557,25.557,56.3,177.5,410.5,-273.5
25558,25.558,147.5,207.3,565.9,-135.2
25559,25.559,340.7,234.5,545.1,-78.9
25560,25.560,415.9,163.3,451.2,40.4
25561,25.561,393.1,153.9,195.0,211.1
25562,25.562,372.1,145.1,-61.3,324.3
25563,25.563,277.4,104.9,-294.1,427.0
25564,25.564,190.9,24.7,-505.8,407.1
25565,25.565,143.1,-28.7,-588.0,389.0
25566,25.566,99.8,-38.5,-462.5,341.3
25567,25.567,34.5,-46.9,-303.0,297.9
25568,25.568,-1.3,-134.2,-241.1,284.1
25569,25.569,-12.6,-192.1,-147.0,154.5
25570,25.570,-42.0,-202.2,-61.3,68.1
25571,25.571,-86.3,-211.4,17.0,20.5
25572,25.572,-126.2,-167.2,116.9,-23.0
25573,25.573,-162.4,-159.0,182.6,-62.6
25574,25.574,-195.2,-122.5,219.2,-52.2
25575,25.575,-237.0,-128.9,189.3,-64.0
25576,25.576,-264.2,-86.6,46.5,2.5
25577,25.577,-239.4,-15.0,-220.9,-7.0
25578,25.578,-198.7,92.1,-402.5,-63.2
25579,25.579,-171.0,248.5,-634.3,-99.4
25580,25.580,-205.2,269.5,-784.7,-131.9
25581,25.581,-272.2,213.0,-811.3,-173.0
25582,25.582,-262.0,229.8,-735.6,-231.9
25583,25.583,-200.0,214.0,-484.4,-206.6
25584,25.584,-79.7,143.2,-317.4,-183.2
25585,25.585,177.6,78.8,16.5,-214.7
25586,25.586,361.7,43.8,327.7,-267.0
25587,25.587,395.3,-9.1,610.5,-287.2
25588,25.588,365.0,-37.7,720.6,-186.8
25589,25.589,282.3,-28.4,687.2,-29.7
25590,25.590,157.1,-19.8,656.7,-7.6
25591,25.591,57.1,-36.8,648.4,60.2
25592,25.592,-11.0,-101.4,565.5,117.8
25593,25.593,-72.9,-179.9,490.2,204.5
25594,25.594,-167.0,-190.2,284.9,189.9
25595,25.595,-184.1,-161.1,91.7,92.0
25596,25.596,-75.4,-169.7,16.2,3.0
25597,25.597,-5.1,-130.0,-98.3,-101.3
25598,25.598,110.1,-94.2,-160.9,-199.7
25599,25.599,281.0,-88.2,-180.2,-186.4
25600,25.600,258.0,-94.7,-197.8,-104.4
25601,25.601,195.8,-89.8,-182.7,-93.9
25602,25.602,177.3,-45.6,-112.4,-45.9
25603,25.603,160.5,-39.7,-100.3,33.0
25604,25.604,51.6,-77.8,-136.3,107.5
25605,25.605,-75.7,-151.8,-105.5,155.9
25606,25.606,-161.4,-247.2,-0.3,200.3
25607,25.607,-176.8,-157.0,41.0,256.7
25608,25.608,-162.4,18.6,-101.4,308.2
25609,25.609,-123.6,344.7,-234.0,302.4
25610,25.610,-17.9,478.1,-252.0,308.9
25611,25.611,138.1,518.5,-206.3,369.6
25612,25.612,242.0,408.1,-165.4,442.0
25613,25.613,260.9,240.9,-102.8,355.6
25614,25.614,209.8,88.7,47.7,250.7
25615,25.615,163.4,-104.9,232.8,123.4
25616,25.616,93.1,-230.7,256.8,71.8
25617,25.617,3.6,-208.4,187.9,24.5
25618,25.618,-30.8,-146.7,84.3,-75.5
25619,25.619,-104.5,-90.7,28.5,-89.6
25620,25.620,-210.0,-74.0,-56.4,-102.7
25621,25.621,-280.3,-27.6,-133.7,-115.1
25622,25.622,-293.1,14.4,-232.3,-126.6
25623,25.623,-281.6,-24.5,-296.6,-225.1
25624,25.624,-228.7,-106.7,-355.7,-316.8
25625,25.625,-200.2,-223.9,-346.1,-400.2
25626,25.626,-209.4,-270.8,-318.7,-454.7
25627,25.627,-265.6,-115.1,-276.8,-465.1
25628,25.628,-258.5,112.9,-191.3,-456.8
25629,25.629,-172.7,386.1,-88.3,-417.0
25630,25.630,-161.0,422.9,65.3,-424.0
25631,25.631,-86.5,322.8,84.4,-364.2
25632,25.632,-18.8,231.4,177.4,-307.7
25633,25.633,7.8,148.2,159.6,-227.3
25634,25.634,63.9,22.2,175.1,-152.3
25635,25.635,173.2,-92.7,218.1,-103.5
25636,25.636,282.7,-114.3,283.6,-6.3
25637,25.637,325.6,-171.6,320.3,84.2
25638,25.638,313.0,-189.6,290.2,119.6
25639,25.639,278.1,-205.8,301.7,151.6
25640,25.640,161.0,-220.4,294.6,141.8
25641,25.641,82.7,-182.2,272.0,185.3
25642,25.642,68.0,-123.9,237.1,208.5
25643,25.643,105.9,-49.7,192.3,214.8
25644,25.644,140.3,-20.9,199.4,207.2
25645,25.645,171.6,93.3,184.2,223.7
25646,25.646,161.4,233.6,121.0,293.1
25647,25.647,64.5,328.2,25.6,339.7
25648,25.648,-25.8,277.4,-37.4,364.5
25649,25.649,-108.0,200.3,-94.5,339.1
25650,25.650,-182.8,45.3,-103.6,330.6
25651,25.651,-154.6,-99.2,-15.2,230.6
25652,25.652,-76.3,-230.8,114.8,45.7
25653,25.653,-2.8,-247.9,99.1,-80.5
25654,25.654,63.9,-170.1,22.5,-240.8
25655,25.655,89.3,-99.4,-47.3,-262.0
25656,25.656,80.3,-61.0,-136.4,-205.8
25657,25.657,42.9,-72.6,-194.0,-120.1
25658,25.658,8.8,-83.0,-225.0,-10.7
25659,25.659,1.9,-34.2,-214.7,32.4
25660,25.660,28.4,63.3,-117.4,71.7
25661,25.661,-46.3,128.6,-52.3,37.5
25662,25.662,-205.8,117.8,-156.8,91.5
25663,25.663,-319.7,86.8,-255.1,160.1
25664,25.664,-340.1,39.1,-318.8,187.2
25665,25.665,-358.7,-4.5,-399.9,275.7
25666,25.666,-444.1,-12.3,-537.5,334.7
25667,25.667,-397.2,-34.0,-593.6,324.6
25668,25.668,-269.6,-53.7,-439.3,276.7
25669,25.669,-46.8,-23.7,-211.4,303.4
25670,25.670,166.0,36.4,61.5,263.9
25671,25.671,304.2,76.4,391.8,155.4
25672,25.672,329.7,98.2,702.6,-15.7
25673,25.673,352.8,52.0,823.4,-83.9
25674,25.674,332.1,-26.0,933.3,-270.6
25675,25.675,238.0,-58.0,966.5,-496.4
25676,25.676,118.3,-29.3,875.3,-648.4
25677,25.677,71.7,-3.0,627.0,-731.3
25678,25.678,86.0,21.0,326.5,-756.4
25679,25.679,47.7,115.6,43.8,-733.3
25680,25.680,-57.3,180.3,-139.8,-712.2
25681,25.681,-71.0,215.5,-239.6,-504.4
25682,25.682,-6.1,226.1,-330.5,-310.7
25683,25.683,29.7,216.3,-523.4,-184.6
25684,25.684,20.0,172.1,-648.9,-115.4
25685,25.685,49.9,83.9,-671.9,-10.8
25686,25.686,77.4,1.7,-568.6,122.2
25687,25.687,86.4,-94.4,-512.6,380.5
25688,25.688,94.4,-184.7,-427.7,565.9
25689,25.689,114.7,-243.2,-319.5,668.0
25690,25.690,121.1,-253.9,-334.6,700.5
25691,25.691,50.2,-225.1,-348.4,730.2
25692,25.692,-21.1,-188.3,-313.8,717.7
25693,25.693,-50.2,-179.4,-326.4,694.1
25694,25.694,-76.8,-219.0,-337.9,581.0
25695,25.695,-101.0,-255.1,-329.2,436.2
25696,25.696,-65.2,-261.6,-286.4,266.4
25697,25.697,20.1,-231.5,-215.8,106.1
25698,25.698,77.9,-160.6,-130.3,-40.1
25699,25.699,151.7,-16.0,-3.1,-135.7
25700,25.700,160.8,211.6,115.3,-154.4
25701,25.701,98.8,362.7,192.1,-109.4
25702,25.702,26.7,389.6,347.0,-153.8
25703,25.703,16.9,263.6,491.6,-271.7
25704,25.704,8.3,194.8,510.2,-382.8
25705,25.705,16.7,91.0,527.3,-512.2
25706,25.706,24.4,34.7,449.3,-599.4
25707,25.707,5.1,-50.6,378.1,-678.5
25708,25.708,-84.6,-128.0,312.8,-608.6
25709,25.709,-200.3,-169.9,229.7,-493.3
25710,25.710,-309.3,-182.1,238.8,-478.0
25711,25.711,-351.7,-193.0,246.6,-435.6
25712,25.712,-364.5,-160.3,253.6,-293.9
25713,25.713,-306.1,-111.4,227.9,-199.5
25714,25.714,-231.7,-31.8,247.8,-113.7
25715,25.715,-202.8,21.6,279.2,-35.5
25716,25.716,-194.0,69.7,248.1,35.6
25717,25.717,-186.1,130.9,230.8,100.3
25718,25.718,-193.1,138.3,156.1,135.7
25719,25.719,-199.2,145.0,-3.3,168.0
25720,25.720,-108.8,177.5,-25.5,255.2
25721,25.721,84.7,183.1,-45.2,360.5
25722,25.722,278.2,133.7,-138.0,487.7
25723,25.723,353.8,140.1,-222.0,470.0
25724,25.724,331.4,98.2,-174.0,453.7
25725,25.725,269.4,38.0,-130.4,410.3
25726,25.726,212.9,13.9,-142.4,293.5
25727,25.727,195.6,21.1,-153.5,183.6
25728,25.728,179.7,40.8,-100.0,112.1
25729,25.729,137.0,58.8,-148.1,73.1
25730,25.730,46.7,31.6,-191.9,38.0
25731,25.731,-58.9,16.9,-104.0,70.0
25732,25.732,-101.7,-5.6,-69.0,60.8
25733,25.733,-140.7,-26.1,-79.5,17.8
25734,25.734,-129.4,-37.1,-50.7,-100.6
25735,25.735,-76.7,-67.5,10.9,-287.0
25736,25.736,29.3,-104.2,51.2,-409.9
25737,25.737,128.3,-168.6,1.3,-521.2
25738,25.738,141.4,-142.4,-4.0,-538.7
25739,25.739,153.4,-102.7,-20.3,-441.4
25740,25.740,164.4,-110.3,-100.3,-250.1
25741,25.741,193.4,-90.8,-180.1,28.3
25742,25.742,202.1,-73.3,-231.1,287.9
25743,25.743,209.8,-2.7,-219.3,523.7
25744,25.744,202.2,64.5,-85.3,677.5
25745,25.745,182.1,125.6,10.7,816.9
25746,25.746,115.7,149.3,63.6,843.4
25747,25.747,18.6,170.9,18.3,776.2
25748,25.748,-46.1,164.3,-51.1,590.5
25749,25.749,-104.9,134.5,-114.2,465.8
25750,25.750,-158.2,85.7,-194.8,352.2
25751,25.751,-187.3,0.5,-268.1,248.9
25752,25.752,-301.9,-80.6,-373.0,79.6
25753,25.753,-349.3,-175.6,-414.1,-79.9
25754,25.754,-364.2,-239.1,-220.1,-307.9
25755,25.755,-249.3,-296.8,84.2,-459.7
25756,25.756,-110.0,-285.7,367.6,-542.5
25757,25.757,-16.7,-276.0,551.6,-567.5
25758,25.758,33.7,-249.8,718.6,-635.9
25759,25.759,17.3,-226.2,809.8,-656.6
25760,25.760,2.4,-176.0,727.2,-637.6
25761,25.761,-62.5,-104.1,602.0,-517.6
25762,25.762,-51.2,21.0,488.2,-408.2
25763,25.763,1.9,174.7,302.0,-337.0
25764,25.764,31.0,319.6,26.7,-246.5
25765,25.765,22.7,376.1,-156.3,-234.6
25766,25.766,-0.7,393.6,-322.5,-202.7
25767,25.767,7.2,347.3,-412.9,-154.4
25768,25.768,54.1,305.4,-439.8,-75.2
25769,25.769,85.0,190.1,-464.4,63.2
25770,25.770,113.6,81.4,-441.7,195.1
25771,25.771,80.6,-17.4,-380.0,349.6
25772,25.772,59.8,-107.1,-211.3,412.1
25773,25.773,65.5,-95.2,-144.4,469.3
25774,25.774,77.8,-63.2,-42.5,384.3
25775,25.775,81.8,-72.7,-25.6,307.0
25776,25.776,72.7,-116.6,-79.0,264.9
25777,25.777,30.7,-108.8,-128.0,200.7
25778,25.778,-23.4,-43.8,-229.4,118.9
25779,25.779,-30.9,-0.3,-141.8,107.9
25780,25.780,41.3,7.2,-62.7,78.3
25781,25.781,31.2,-29.5,30.2,-19.4
25782,25.782,21.9,-62.9,91.9,-213.3
25783,25.783,45.2,-129.0,77.8,-462.7
25784,25.784,-64.3,-173.1,-20.1,-564.1
25785,25.785,-236.1,-133.4,-86.3,-595.9
25786,25.786,-305.0,-24.4,-169.7,-625.0
25787,25.787,-325.9,22.4,-160.2,-501.5
25788,25.788,-269.7,93.2,-151.2,-298.4
25789,25.789,-81.6,106.2,-177.8,-162.8
25790,25.790,43.4,188.2,-121.8,-139.9
25791,25.791,111.6,220.1,-99.9,-73.7
25792,25.792,132.3,210.5,-0.8,27.8
25793,25.793,188.2,153.1,265.4,103.2
25794,25.794,169.9,91.8,336.0,81.8
25795,25.795,187.4,20.3,451.5,130.1
25796,25.796,203.3,-8.3,498.0,204.6
25797,25.797,132.9,-16.7,455.4,271.5
25798,25.798,42.9,-56.4,391.1,305.9
25799,25.799,7.9,-136.1,309.4,359.7
25800,25.800,82.2,-167.8,150.0,408.0
25801,25.801,207.9,-235.3,81.6,432.1
25802,25.802,259.3,-314.3,102.3,383.5
25803,25.803,243.7,-303.5,83.6,323.2
25804,25.804,201.1,-158.6,32.2,239.2
25805,25.805,162.3,28.1,16.6,182.3
25806,25.806,103.5,153.5,-82.4,188.7
25807,25.807,50.1,267.5,-146.7,194.8
25808,25.808,-56.3,329.6,-228.6,184.7
25809,25.809,-183.8,310.8,-281.7,146.6
25810,25.810,-269.4,225.0,-349.4,59.3
25811,25.811,-315.9,115.7,-428.8,23.3
25812,25.812,-329.9,16.4,-525.1,54.6
25813,25.813,-316.9,-125.4,-538.5,121.9
25814,25.814,-281.5,-219.9,-480.9,148.2
25815,25.815,-249.2,-237.2,-471.2,76.7
25816,25.816,-219.7,-221.8,-404.5,-48.2
25817,25.817,-280.6,-151.3,-273.4,-167.0
25818,25.818,-399.7,-87.3,8.4,-243.7
25819,25.819,-416.2,-52.6,209.7,-369.7
25820,25.820,-306.6,-63.6,466.1,-487.8
25821,25.821,-150.7,-73.7,699.1,-626.3
25822,25.822,160.2,-47.8,729.0,-643.4
25823,25.823,382.2,-56.1,701.5,-590.5
25824,25.824,584.0,23.5,726.8,-511.3
25825,25.825,547.0,118.9,704.7,-439.5
25826,25.826,379.9,157.2,643.5,-374.4
25827,25.827,349.4,215.2,588.3,-221.8
25828,25.828,266.5,225.3,538.5,-35.0
25829,25.829,191.1,157.2,462.4,140.5
25830,25.830,167.9,42.4,336.9,117.4
25831,25.831,146.9,-36.1,150.6,137.9
25832,25.832,90.0,-50.5,-72.8,156.5
25833,25.833,38.4,-89.2,-222.4,139.4
25834,25.834,22.4,-147.7,-413.4,154.9
25835,25.835,-20.3,-158.3,-637.5,225.7
25836,25.836,-33.6,-148.7,-787.7,316.2
25837,25.837,-22.2,-87.4,-924.1,445.4
25838,25.838,-11.8,-31.8,-947.8,463.4
25839,25.839,-118.2,33.1,-832.6,449.0
25840,25.840,-217.3,76.6,-603.6,492.8
25841,25.841,-333.1,84.4,-390.3,610.1
25842,25.842,-411.1,4.3,-141.4,658.6
25843,25.843,-368.8,-27.8,25.9,702.9
25844,25.844,-304.6,-37.7,117.6,692.1
25845,25.845,-222.8,-11.5,90.5,659.0
25846,25.846,-84.5,-3.7,15.7,565.4
25847,25.847,9.7,18.2,-98.1,503.2
25848,25.848,-7.3,24.9,-77.4,353.3
25849,25.849,-85.1,7.1,16.5,127.3
25850,25.850,-42.7,-74.7,67.3,-83.2
25851,25.851,98.8,-133.1,82.3,-274.6
25852,25.852,193.0,-101.2,180.6,-498.9
25853,25.853,278.5,-53.1,321.6,-649.6
25854,25.854,356.1,-9.3,415.4,-841.7
25855,25.855,369.8,46.6,466.4,-916.3
25856,25.856,304.8,126.8,419.5,-893.1
25857,25.857,175.3,201.6,320.5,-830.6
25858,25.858,88.8,250.3,256.4,-660.9
25859,25.859,-52.3,294.7,198.5,-637.9
25860,25.860,-71.9,319.1,124.6,-533.9
25861,25.861,-89.7,312.5,38.2,-401.8
25862,25.862,-167.9,240.3,-19.8,-281.5
25863,25.863,-182.1,153.6,-72.5,-296.4
25864,25.864,-220.4,71.8,-139.7,-309.7
25865,25.865,-231.7,-45.2,-165.6,-270.3
25866,25.866,-220.9,-92.1,-61.6,-234.3
25867,25.867,-172.6,-134.5,37.6,-222.7
25868,25.868,-41.2,-173.0,102.2,-115.3
25869,25.869,90.2,-207.7,114.3,-15.3
25870,25.870,209.6,-260.5,125.4,101.5
25871,25.871,225.1,-250.4,39.0,211.5
25872,25.872,239.3,-241.1,-65.7,368.3
25873,25.873,175.5,-200.6,-192.9,390.4
25874,25.874,117.6,-120.2,-312.8,486.0
25875,25.875,43.9,-2.6,-422.3,539.0
25876,25.876,-22.9,75.9,-522.0,556.7
25877,25.877,4.1,147.2,-561.4,629.9
25878,25.878,28.9,186.3,-457.2,696.9
25879,25.879,66.1,105.0,-387.6,594.3
25880,25.880,47.2,-54.0,-350.3,384.3
25881,25.881,30.0,-167.6,-176.2,234.3
25882,25.882,3.1,-188.0,-2.3,153.1
25883,25.883,-41.6,-168.8,110.2,78.9
25884,25.884,-108.1,-48.7,170.7,-34.6
25885,25.885,-135.1,91.7,187.9,-13.5
25886,25.886,-112.0,223.8,203.4,5.3
25887,25.887,-47.4,241.3,280.0,-11.8
25888,25.888,13.5,195.1,378.0,-27.6
25889,25.889,69.0,68.3,441.8,-127.1
25890,25.890,105.1,17.6,453.4,-166.2
25891,25.891,58.7,2.6,485.8,-201.8
25892,25.892,-7.3,-11.0,419.1,-170.5
